 ******* Program HYDRUS
 ******* None                                                                    
 Date:   0.**.    Time: ***:**:**
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     252.0000  0.00000E+00  0.24041E+00 -0.35675E-06  0.24041E+00 -0.48013E-01 -0.64250E+02  0.62912E+02 -0.64265E+02  0.52157E+02 -0.51529E+01 -0.19993E+03 -0.18821E+03 -0.29237E+03  0.00000E+00  0.46239E-02  0.19273E+02  0.67040E+02  0.27959E+01   2037  0.00000E+00      0.000
     253.0000  0.17435E-01  0.23945E+00  0.17435E-01  0.23945E+00 -0.73220E-01 -0.64232E+02  0.63151E+02 -0.64247E+02  0.52397E+02 -0.52205E+01 -0.23100E+03 -0.21482E+03 -0.25478E+03  0.00000E+00  0.46239E-02  0.18948E+02  0.67040E+02  0.28133E+01   2039  0.00000E+00      0.000
     254.0000 -0.67814E-01  0.29635E+00 -0.67813E-01  0.29635E+00 -0.93953E-01 -0.64300E+02  0.63448E+02 -0.64315E+02  0.52693E+02 -0.53048E+01 -0.24860E+03 -0.23658E+03 -0.23435E+03  0.00000E+00  0.46382E-02  0.18636E+02  0.67110E+02  0.28155E+01   2052  0.00000E+00      0.000
     255.0000  0.00000E+00  0.25100E+00  0.32559E-06  0.25100E+00 -0.10675E+00 -0.64300E+02  0.63699E+02 -0.64315E+02  0.52944E+02 -0.54082E+01 -0.28447E+03 -0.26190E+03 -0.22688E+03  0.00000E+00  0.46382E-02  0.18270E+02  0.67110E+02  0.28158E+01   2055  0.00000E+00      0.000
     256.0000  0.64869E-01  0.27206E+00  0.64869E-01  0.27206E+00 -0.10942E+00 -0.64235E+02  0.63971E+02 -0.64250E+02  0.53216E+02 -0.55174E+01 -0.33831E+03 -0.29387E+03 -0.22541E+03  0.00000E+00  0.46382E-02  0.17831E+02  0.67110E+02  0.28805E+01   2057  0.00000E+00      0.000
     257.0000  0.67989E-01  0.26414E+00  0.67989E-01  0.26415E+00 -0.10703E+00 -0.64167E+02  0.64235E+02 -0.64182E+02  0.53480E+02 -0.56253E+01 -0.39404E+03 -0.32861E+03 -0.22668E+03  0.00000E+00  0.46382E-02  0.17387E+02  0.67110E+02  0.29486E+01   2059  0.00000E+00      0.000
     258.0000  0.00000E+00  0.18016E+00  0.20994E-02  0.18016E+00 -0.10090E+00 -0.64167E+02  0.64415E+02 -0.64180E+02  0.53660E+02 -0.57262E+01 -0.41170E+03 -0.35384E+03 -0.23004E+03  0.00000E+00  0.46382E-02  0.17022E+02  0.67110E+02  0.29507E+01   2060  0.00000E+00      0.000
     259.0000  0.62953E-01  0.26962E+00  0.60717E-01  0.26962E+00 -0.93474E-01 -0.64104E+02  0.64685E+02 -0.64119E+02  0.53930E+02 -0.58196E+01 -0.47096E+03 -0.38026E+03 -0.23443E+03  0.00000E+00  0.46382E-02  0.16685E+02  0.67110E+02  0.30114E+01   2061  0.00000E+00      0.000
     260.0000  0.22970E-01  0.21339E+00  0.24376E-01  0.21339E+00 -0.84946E-01 -0.64081E+02  0.64898E+02 -0.64095E+02  0.54143E+02 -0.59046E+01 -0.51952E+03 -0.41717E+03 -0.23947E+03  0.00000E+00  0.46382E-02  0.16308E+02  0.67110E+02  0.30357E+01   2062  0.00000E+00      0.000
     261.0000 -0.40800E+01  0.16310E-01 -0.40800E+01  0.16310E-01 -0.78186E-01 -0.68161E+02  0.64914E+02 -0.68175E+02  0.54160E+02 -0.59855E+01 -0.82406E+02 -0.11114E+03 -0.24591E+03  0.00000E+00  0.46874E-02  0.20288E+02  0.71190E+02  0.30357E+01   2090  0.00000E+00      0.000
     262.0000  0.49283E-01  0.20800E+00  0.49284E-01  0.20800E+00 -0.76968E-01 -0.68112E+02  0.65122E+02 -0.68126E+02  0.54368E+02 -0.60622E+01 -0.17082E+03 -0.16233E+03 -0.24758E+03  0.00000E+00  0.46874E-02  0.19976E+02  0.71190E+02  0.30845E+01   2097  0.00000E+00      0.000
     263.0000  0.73214E-01  0.22262E+00  0.73214E-01  0.22262E+00 -0.95412E-01 -0.68039E+02  0.65345E+02 -0.68053E+02  0.54590E+02 -0.61495E+01 -0.21171E+03 -0.19485E+03 -0.23349E+03  0.00000E+00  0.46874E-02  0.19598E+02  0.71190E+02  0.31576E+01   2100  0.00000E+00      0.000
     264.0000  0.71653E-01  0.21592E+00  0.71653E-01  0.21592E+00 -0.11836E+00 -0.67967E+02  0.65561E+02 -0.67981E+02  0.54806E+02 -0.62629E+01 -0.24500E+03 -0.22232E+03 -0.22035E+03  0.00000E+00  0.46874E-02  0.19193E+02  0.71190E+02  0.32293E+01   2102  0.00000E+00      0.000
     265.0000  0.74924E-01  0.21171E+00  0.74924E-01  0.21171E+00 -0.12912E+00 -0.67892E+02  0.65773E+02 -0.67906E+02  0.55018E+02 -0.63900E+01 -0.27948E+03 -0.24841E+03 -0.21393E+03  0.00000E+00  0.46874E-02  0.18777E+02  0.71190E+02  0.33043E+01   2104  0.00000E+00      0.000
     266.0000  0.65985E-01  0.20084E+00  0.66257E-01  0.20084E+00 -0.13019E+00 -0.67826E+02  0.65973E+02 -0.67840E+02  0.55219E+02 -0.65202E+01 -0.30999E+03 -0.27200E+03 -0.21368E+03  0.00000E+00  0.46874E-02  0.18369E+02  0.71190E+02  0.33706E+01   2105  0.00000E+00      0.000
     267.0000  0.53212E-01  0.21459E+00  0.52868E-01  0.21459E+00 -0.12619E+00 -0.67773E+02  0.66188E+02 -0.67787E+02  0.55433E+02 -0.66464E+01 -0.33843E+03 -0.29414E+03 -0.21561E+03  0.00000E+00  0.46874E-02  0.17989E+02  0.71190E+02  0.34234E+01   2106  0.00000E+00      0.000
     268.0000  0.43535E-01  0.17591E+00  0.44502E-01  0.17591E+00 -0.11982E+00 -0.67730E+02  0.66364E+02 -0.67743E+02  0.55609E+02 -0.67662E+01 -0.36901E+03 -0.31779E+03 -0.21926E+03  0.00000E+00  0.46874E-02  0.17611E+02  0.71190E+02  0.34679E+01   2107  0.00000E+00      0.000
     269.0000  0.00000E+00  0.10158E+00  0.18584E-02  0.10157E+00 -0.11189E+00 -0.67730E+02  0.66466E+02 -0.67741E+02  0.55711E+02 -0.68781E+01 -0.37243E+03 -0.33042E+03 -0.22368E+03  0.00000E+00  0.46874E-02  0.17323E+02  0.71190E+02  0.34698E+01   2108  0.00000E+00      0.000
     270.0000 -0.18500E+01  0.14172E+00 -0.18500E+01  0.14172E+00 -0.10360E+00 -0.69580E+02  0.66607E+02 -0.69591E+02  0.55853E+02 -0.69856E+01 -0.12919E+03 -0.17816E+03 -0.22861E+03  0.00000E+00  0.46975E-02  0.18925E+02  0.73040E+02  0.34698E+01   2125  0.00000E+00      0.000
     271.0000 -0.29831E+01  0.18998E+00 -0.29831E+01  0.18998E+00 -0.96503E-01 -0.72563E+02  0.66797E+02 -0.72574E+02  0.56042E+02 -0.70848E+01 -0.87868E+02 -0.10498E+03 -0.23281E+03  0.00000E+00  0.47095E-02  0.21619E+02  0.76030E+02  0.34767E+01   2139  0.00000E+00      0.000
     272.0000  0.19997E-01  0.18891E+00  0.19997E-01  0.18891E+00 -0.11931E+00 -0.72543E+02  0.66986E+02 -0.72554E+02  0.56231E+02 -0.71919E+01 -0.15654E+03 -0.14765E+03 -0.21919E+03  0.00000E+00  0.47095E-02  0.21303E+02  0.76030E+02  0.34967E+01   2143  0.00000E+00      0.000
     273.0000  0.84249E-01  0.19372E+00  0.84249E-01  0.19372E+00 -0.16314E+00 -0.72459E+02  0.67180E+02 -0.72470E+02  0.56425E+02 -0.73415E+01 -0.19361E+03 -0.17769E+03 -0.19413E+03  0.00000E+00  0.47095E-02  0.20877E+02  0.76030E+02  0.35809E+01   2146  0.00000E+00      0.000
     274.0000  0.72281E-01  0.18673E+00  0.72282E-01  0.18673E+00 -0.20133E+00 -0.72386E+02  0.67367E+02 -0.72397E+02  0.56612E+02 -0.75351E+01 -0.22130E+03 -0.20084E+03 -0.18387E+03  0.00000E+00  0.47095E-02  0.20421E+02  0.76030E+02  0.36532E+01   2148  0.00000E+00      0.000
     275.0000  0.69632E-01  0.17252E+00  0.69632E-01  0.17252E+00 -0.21054E+00 -0.72317E+02  0.67539E+02 -0.72327E+02  0.56784E+02 -0.77449E+01 -0.24501E+03 -0.22070E+03 -0.18158E+03  0.00000E+00  0.47095E-02  0.19962E+02  0.76030E+02  0.37230E+01   2150  0.00000E+00      0.000
     276.0000  0.44035E-01  0.17321E+00  0.44018E-01  0.17321E+00 -0.19937E+00 -0.72273E+02  0.67712E+02 -0.72283E+02  0.56958E+02 -0.79443E+01 -0.26256E+03 -0.23655E+03 -0.18405E+03  0.00000E+00  0.47095E-02  0.19546E+02  0.76030E+02  0.37671E+01   2151  0.00000E+00      0.000
     277.0000  0.00000E+00  0.64319E-01  0.27225E-02  0.64319E-01 -0.18344E+00 -0.72273E+02  0.67777E+02 -0.72281E+02  0.57022E+02 -0.81277E+01 -0.27174E+03 -0.24873E+03 -0.18771E+03  0.00000E+00  0.47095E-02  0.19189E+02  0.76030E+02  0.37698E+01   2152  0.00000E+00      0.000
     278.0000 -0.35955E+00  0.14162E+00 -0.35955E+00  0.14161E+00 -0.16531E+00 -0.72632E+02  0.67918E+02 -0.72640E+02  0.57164E+02 -0.83012E+01 -0.21401E+03 -0.22754E+03 -0.19243E+03  0.00000E+00  0.47289E-02  0.19234E+02  0.76400E+02  0.37802E+01   2165  0.00000E+00      0.000
     279.0000 -0.80000E-01  0.25790E-01 -0.80000E-01  0.25790E-01 -0.15527E+00 -0.72712E+02  0.67944E+02 -0.72720E+02  0.57189E+02 -0.84606E+01 -0.23162E+03 -0.22786E+03 -0.19827E+03  0.00000E+00  0.47578E-02  0.19128E+02  0.76480E+02  0.37802E+01   2178  0.00000E+00      0.000
     280.0000  0.34396E-01  0.13168E+00  0.34397E-01  0.13168E+00 -0.14730E+00 -0.72678E+02  0.68076E+02 -0.72687E+02  0.57321E+02 -0.86104E+01 -0.26268E+03 -0.24368E+03 -0.20294E+03  0.00000E+00  0.47578E-02  0.18839E+02  0.76480E+02  0.38140E+01   2181  0.00000E+00      0.000
     281.0000  0.90047E-01  0.14172E+00  0.90047E-01  0.14172E+00 -0.14030E+00 -0.72588E+02  0.68217E+02 -0.72597E+02  0.57463E+02 -0.87523E+01 -0.30001E+03 -0.26599E+03 -0.20708E+03  0.00000E+00  0.47578E-02  0.18468E+02  0.76480E+02  0.39039E+01   2183  0.00000E+00      0.000
     282.0000  0.66062E-01  0.13315E+00  0.66062E-01  0.13315E+00 -0.13301E+00 -0.72522E+02  0.68351E+02 -0.72530E+02  0.57596E+02 -0.88871E+01 -0.32302E+03 -0.28413E+03 -0.21137E+03  0.00000E+00  0.47578E-02  0.18130E+02  0.76480E+02  0.39701E+01   2185  0.00000E+00      0.000
     283.0000  0.12951E-01  0.10628E+00  0.13623E-01  0.10628E+00 -0.12498E+00 -0.72509E+02  0.68457E+02 -0.72517E+02  0.57702E+02 -0.90121E+01 -0.32686E+03 -0.29494E+03 -0.21603E+03  0.00000E+00  0.47578E-02  0.17859E+02  0.76480E+02  0.39837E+01   2186  0.00000E+00      0.000
     284.0000  0.37427E-01  0.12400E+00  0.36984E-01  0.12400E+00 -0.11672E+00 -0.72471E+02  0.68581E+02 -0.72480E+02  0.57826E+02 -0.91288E+01 -0.34408E+03 -0.30667E+03 -0.22093E+03  0.00000E+00  0.47578E-02  0.17598E+02  0.76480E+02  0.40207E+01   2187  0.00000E+00      0.000
     285.0000  0.54430E-01  0.11846E+00  0.54569E-01  0.11846E+00 -0.10821E+00 -0.72417E+02  0.68699E+02 -0.72425E+02  0.57945E+02 -0.92371E+01 -0.37016E+03 -0.32334E+03 -0.22591E+03  0.00000E+00  0.47578E-02  0.17312E+02  0.76480E+02  0.40753E+01   2188  0.00000E+00      0.000
     286.0000  0.13283E-01  0.11562E+00  0.13354E-01  0.11562E+00 -0.99623E-01 -0.72404E+02  0.68815E+02 -0.72412E+02  0.58060E+02 -0.93367E+01 -0.37122E+03 -0.33210E+03 -0.23095E+03  0.00000E+00  0.47578E-02  0.17080E+02  0.76480E+02  0.40886E+01   2189  0.00000E+00      0.000
     287.0000  0.85225E-01  0.11638E+00  0.85206E-01  0.11638E+00 -0.90985E-01 -0.72318E+02  0.68931E+02 -0.72327E+02  0.58177E+02 -0.94277E+01 -0.42536E+03 -0.35445E+03 -0.23600E+03  0.00000E+00  0.47578E-02  0.16789E+02  0.76480E+02  0.41738E+01   2190  0.00000E+00      0.000
     288.0000  0.80106E-01  0.10883E+00  0.80295E-01  0.10883E+00 -0.82239E-01 -0.72238E+02  0.69040E+02 -0.72246E+02  0.58285E+02 -0.95099E+01 -0.46393E+03 -0.37611E+03 -0.24117E+03  0.00000E+00  0.47578E-02  0.16510E+02  0.76480E+02  0.42541E+01   2191  0.00000E+00      0.000
     289.0000  0.84411E-01  0.10839E+00  0.84422E-01  0.10839E+00 -0.77218E-01 -0.72154E+02  0.69149E+02 -0.72162E+02  0.58394E+02 -0.95871E+01 -0.50929E+03 -0.39852E+03 -0.24760E+03  0.00000E+00  0.47578E-02  0.16239E+02  0.76480E+02  0.43386E+01   2192  0.00000E+00      0.000
     290.0000  0.71594E-01  0.10711E+00  0.71626E-01  0.10711E+00 -0.72952E-01 -0.72082E+02  0.69256E+02 -0.72090E+02  0.58501E+02 -0.96601E+01 -0.54296E+03 -0.41935E+03 -0.25375E+03  0.00000E+00  0.47578E-02  0.15986E+02  0.76480E+02  0.44102E+01   2193  0.00000E+00      0.000
     291.0000 -0.83000E+00  0.40743E-01 -0.83000E+00  0.40743E-01 -0.68906E-01 -0.72912E+02  0.69296E+02 -0.72920E+02  0.58542E+02 -0.97308E+01 -0.20695E+03 -0.28801E+03 -0.25990E+03  0.00000E+00  0.47744E-02  0.16704E+02  0.77310E+02  0.44102E+01   2208  0.00000E+00      0.000
     292.0000 -0.20000E-01  0.11794E+00 -0.20000E-01  0.11794E+00 -0.65000E-01 -0.72932E+02  0.69414E+02 -0.72940E+02  0.58660E+02 -0.97974E+01 -0.29743E+03 -0.29929E+03 -0.26578E+03  0.00000E+00  0.47937E-02  0.16540E+02  0.77330E+02  0.44102E+01   2221  0.00000E+00      0.000
     293.0000 -0.11000E+00  0.55388E-01 -0.11000E+00  0.55388E-01 -0.61517E-01 -0.73042E+02  0.69470E+02 -0.73050E+02  0.58715E+02 -0.98604E+01 -0.28720E+03 -0.29755E+03 -0.27103E+03  0.00000E+00  0.48094E-02  0.16532E+02  0.77440E+02  0.44102E+01   2234  0.00000E+00      0.000
     294.0000 -0.50000E-01  0.59891E-01 -0.50000E-01  0.59891E-01 -0.58724E-01 -0.73092E+02  0.69530E+02 -0.73100E+02  0.58775E+02 -0.99203E+01 -0.30195E+03 -0.30230E+03 -0.27524E+03  0.00000E+00  0.48105E-02  0.16462E+02  0.77490E+02  0.44102E+01   2247  0.00000E+00      0.000
     295.0000 -0.11500E+01  0.12688E-01 -0.11500E+01  0.12688E-01 -0.56576E-01 -0.74242E+02  0.69542E+02 -0.74250E+02  0.58788E+02 -0.99777E+01 -0.15617E+03 -0.20726E+03 -0.27849E+03  0.00000E+00  0.48223E-02  0.17541E+02  0.78640E+02  0.44102E+01   2261  0.00000E+00      0.000
     296.0000 -0.10000E+01  0.26956E-01 -0.10000E+01  0.26956E-01 -0.55245E-01 -0.75242E+02  0.69569E+02 -0.75250E+02  0.58815E+02 -0.10033E+02 -0.14304E+03 -0.17067E+03 -0.28046E+03  0.00000E+00  0.49119E-02  0.18462E+02  0.79640E+02  0.44102E+01   2265  0.00000E+00      0.000
     297.0000 -0.42000E+00  0.99230E-02 -0.42000E+00  0.99230E-02 -0.56348E-01 -0.75662E+02  0.69579E+02 -0.75670E+02  0.58824E+02 -0.10089E+02 -0.16436E+03 -0.17492E+03 -0.27878E+03  0.00000E+00  0.49161E-02  0.18816E+02  0.80060E+02  0.44102E+01   2278  0.00000E+00      0.000
     298.0000  0.22406E-01  0.66348E-01  0.22406E-01  0.66348E-01 -0.62853E-01 -0.75640E+02  0.69646E+02 -0.75648E+02  0.58891E+02 -0.10149E+02 -0.20735E+03 -0.19928E+03 -0.26894E+03  0.00000E+00  0.49161E-02  0.18681E+02  0.80060E+02  0.44322E+01   2281  0.00000E+00      0.000
     299.0000 -0.16000E+00  0.23362E-01 -0.16000E+00  0.23362E-01 -0.71899E-01 -0.75800E+02  0.69669E+02 -0.75808E+02  0.58914E+02 -0.10217E+02 -0.20234E+03 -0.20411E+03 -0.25543E+03  0.00000E+00  0.49269E-02  0.18750E+02  0.80220E+02  0.44322E+01   2294  0.00000E+00      0.000
     300.0000  0.00000E+00  0.31944E-01  0.23914E-06  0.31944E-01 -0.79726E-01 -0.75800E+02  0.69701E+02 -0.75808E+02  0.58946E+02 -0.10295E+02 -0.22750E+03 -0.21850E+03 -0.24374E+03  0.00000E+00  0.49269E-02  0.18643E+02  0.80220E+02  0.44322E+01   2297  0.00000E+00      0.000
     301.0000 -0.11100E+01  0.33097E-01 -0.11100E+01  0.33097E-01 -0.90374E-01 -0.76910E+02  0.69734E+02 -0.76918E+02  0.58979E+02 -0.10380E+02 -0.13971E+03 -0.16485E+03 -0.23638E+03  0.00000E+00  0.49272E-02  0.19634E+02  0.81330E+02  0.44322E+01   2310  0.00000E+00      0.000
     302.0000  0.40201E-01  0.78878E-01  0.40201E-01  0.78878E-01 -0.10173E+00 -0.76870E+02  0.69813E+02 -0.76878E+02  0.59058E+02 -0.10477E+02 -0.20048E+03 -0.19118E+03 -0.22970E+03  0.00000E+00  0.49272E-02  0.19429E+02  0.81340E+02  0.44821E+01   2314  0.00000E+00      0.000
     303.0000 -0.11000E+00  0.53033E-01 -0.11000E+00  0.53033E-01 -0.11480E+00 -0.76980E+02  0.69866E+02 -0.76988E+02  0.59111E+02 -0.10587E+02 -0.20373E+03 -0.20085E+03 -0.22206E+03  0.00000E+00  0.49336E-02  0.19377E+02  0.81450E+02  0.44821E+01   2327  0.00000E+00      0.000
     304.0000  0.10770E-01  0.79479E-01  0.10770E-01  0.79479E-01 -0.12461E+00 -0.76969E+02  0.69945E+02 -0.76978E+02  0.59191E+02 -0.10708E+02 -0.22901E+03 -0.21700E+03 -0.21636E+03  0.00000E+00  0.49336E-02  0.19171E+02  0.81450E+02  0.44928E+01   2330  0.00000E+00      0.000
     305.0000  0.73703E-01  0.73098E-01  0.73703E-01  0.73098E-01 -0.12923E+00 -0.76895E+02  0.70018E+02 -0.76904E+02  0.59264E+02 -0.10837E+02 -0.25507E+03 -0.23389E+03 -0.21381E+03  0.00000E+00  0.49336E-02  0.18894E+02  0.81450E+02  0.45665E+01   2332  0.00000E+00      0.000
     306.0000  0.55578E-01  0.66409E-01  0.55578E-01  0.66409E-01 -0.12966E+00 -0.76840E+02  0.70085E+02 -0.76848E+02  0.59330E+02 -0.10966E+02 -0.27111E+03 -0.24777E+03 -0.21343E+03  0.00000E+00  0.49336E-02  0.18639E+02  0.81450E+02  0.46222E+01   2334  0.00000E+00      0.000
     307.0000  0.36994E-01  0.61728E-01  0.37110E-01  0.61728E-01 -0.12692E+00 -0.76803E+02  0.70147E+02 -0.76811E+02  0.59392E+02 -0.11093E+02 -0.28088E+03 -0.25803E+03 -0.21513E+03  0.00000E+00  0.49336E-02  0.18409E+02  0.81450E+02  0.46593E+01   2335  0.00000E+00      0.000
     308.0000  0.00000E+00  0.36600E-01  0.62776E-03  0.36600E-01 -0.12246E+00 -0.76803E+02  0.70183E+02 -0.76811E+02  0.59428E+02 -0.11216E+02 -0.28207E+03 -0.26390E+03 -0.21762E+03  0.00000E+00  0.49336E-02  0.18224E+02  0.81450E+02  0.46599E+01   2336  0.00000E+00      0.000
     309.0000  0.69698E-01  0.58707E-01  0.69145E-01  0.58707E-01 -0.11702E+00 -0.76733E+02  0.70242E+02 -0.76742E+02  0.59487E+02 -0.11333E+02 -0.30316E+03 -0.27476E+03 -0.22067E+03  0.00000E+00  0.49336E-02  0.18001E+02  0.81450E+02  0.47291E+01   2337  0.00000E+00      0.000
     310.0000  0.10113E-01  0.54024E-01  0.10230E-01  0.54024E-01 -0.11121E+00 -0.76723E+02  0.70296E+02 -0.76731E+02  0.59541E+02 -0.11444E+02 -0.30157E+03 -0.28015E+03 -0.22418E+03  0.00000E+00  0.49336E-02  0.17821E+02  0.81450E+02  0.47393E+01   2338  0.00000E+00      0.000
     311.0000  0.35245E-01  0.59868E-01  0.35099E-01  0.59868E-01 -0.10500E+00 -0.76687E+02  0.70356E+02 -0.76696E+02  0.59601E+02 -0.11549E+02 -0.31550E+03 -0.28904E+03 -0.22779E+03  0.00000E+00  0.49336E-02  0.17627E+02  0.81450E+02  0.47744E+01   2339  0.00000E+00      0.000
     312.0000  0.30197E-01  0.61791E-01  0.30149E-01  0.61791E-01 -0.98592E-01 -0.76657E+02  0.70418E+02 -0.76666E+02  0.59663E+02 -0.11648E+02 -0.32434E+03 -0.29689E+03 -0.23156E+03  0.00000E+00  0.49336E-02  0.17438E+02  0.81450E+02  0.48045E+01   2340  0.00000E+00      0.000
     313.0000 -0.51000E+00  0.19399E-01 -0.51000E+00  0.19399E-01 -0.92114E-01 -0.77167E+02  0.70437E+02 -0.77176E+02  0.59682E+02 -0.11743E+02 -0.21039E+03 -0.24547E+03 -0.23535E+03  0.00000E+00  0.49442E-02  0.17833E+02  0.81960E+02  0.48045E+01   2353  0.00000E+00      0.000
     314.0000  0.00000E+00  0.89230E-01 -0.21582E-08  0.89230E-01 -0.85909E-01 -0.77167E+02  0.70526E+02 -0.77177E+02  0.59771E+02 -0.11831E+02 -0.26698E+03 -0.25974E+03 -0.23899E+03  0.00000E+00  0.49442E-02  0.17673E+02  0.81960E+02  0.48045E+01   2357  0.00000E+00      0.000
     315.0000 -0.81806E-01  0.72992E-01 -0.81806E-01  0.72992E-01 -0.80769E-01 -0.77249E+02  0.70599E+02 -0.77258E+02  0.59844E+02 -0.11914E+02 -0.26539E+03 -0.26411E+03 -0.24202E+03  0.00000E+00  0.49482E-02  0.17599E+02  0.82060E+02  0.48227E+01   2370  0.00000E+00      0.000
     316.0000  0.00000E+00  0.95645E-01 -0.30998E-06  0.95645E-01 -0.78984E-01 -0.77249E+02  0.70695E+02 -0.77258E+02  0.59940E+02 -0.11993E+02 -0.29086E+03 -0.27719E+03 -0.24470E+03  0.00000E+00  0.49482E-02  0.17430E+02  0.82060E+02  0.48227E+01   2373  0.00000E+00      0.000
     317.0000  0.42241E-01  0.52455E-01  0.42241E-01  0.52455E-01 -0.77462E-01 -0.77207E+02  0.70747E+02 -0.77216E+02  0.59993E+02 -0.12071E+02 -0.31388E+03 -0.28995E+03 -0.24702E+03  0.00000E+00  0.49482E-02  0.17243E+02  0.82060E+02  0.48653E+01   2375  0.00000E+00      0.000
     318.0000  0.12399E-01  0.36192E-01  0.12399E-01  0.36192E-01 -0.75837E-01 -0.77194E+02  0.70784E+02 -0.77203E+02  0.60029E+02 -0.12147E+02 -0.31747E+03 -0.29674E+03 -0.24947E+03  0.00000E+00  0.49482E-02  0.17110E+02  0.82060E+02  0.48779E+01   2377  0.00000E+00      0.000
     319.0000  0.00000E+00  0.38031E-01 -0.46226E-04  0.38031E-01 -0.74040E-01 -0.77194E+02  0.70822E+02 -0.77203E+02  0.60067E+02 -0.12221E+02 -0.31869E+03 -0.30074E+03 -0.25221E+03  0.00000E+00  0.49482E-02  0.17000E+02  0.82060E+02  0.48779E+01   2378  0.00000E+00      0.000
     320.0000  0.98900E-02  0.56434E-01  0.94296E-02  0.56434E-01 -0.72103E-01 -0.77185E+02  0.70878E+02 -0.77194E+02  0.60123E+02 -0.12293E+02 -0.32658E+03 -0.30662E+03 -0.25511E+03  0.00000E+00  0.49482E-02  0.16879E+02  0.82060E+02  0.48874E+01   2379  0.00000E+00      0.000
     321.0000  0.00000E+00  0.41427E-01  0.37547E-03  0.41427E-01 -0.70090E-01 -0.77185E+02  0.70919E+02 -0.77194E+02  0.60165E+02 -0.12363E+02 -0.33213E+03 -0.31298E+03 -0.25814E+03  0.00000E+00  0.49482E-02  0.16753E+02  0.82060E+02  0.48877E+01   2380  0.00000E+00      0.000
     322.0000 -0.10300E+01  0.92360E-02 -0.10300E+01  0.92360E-02 -0.68035E-01 -0.78215E+02  0.70929E+02 -0.78224E+02  0.60174E+02 -0.12432E+02 -0.16571E+03 -0.21717E+03 -0.26122E+03  0.00000E+00  0.49563E-02  0.17704E+02  0.83090E+02  0.48877E+01   2394  0.00000E+00      0.000
     323.0000 -0.10000E-01  0.29030E-01 -0.10000E-01  0.29030E-01 -0.66211E-01 -0.78225E+02  0.70958E+02 -0.78234E+02  0.60203E+02 -0.12499E+02 -0.23490E+03 -0.23360E+03 -0.26395E+03  0.00000E+00  0.49613E-02  0.17619E+02  0.83100E+02  0.48877E+01   2407  0.00000E+00      0.000
     324.0000  0.00000E+00  0.23407E-01  0.31398E-06  0.23407E-01 -0.65782E-01 -0.78225E+02  0.70981E+02 -0.78233E+02  0.60226E+02 -0.12565E+02 -0.25437E+03 -0.24710E+03 -0.26456E+03  0.00000E+00  0.49613E-02  0.17528E+02  0.83100E+02  0.48878E+01   2410  0.00000E+00      0.000
     325.0000  0.00000E+00  0.27304E-01  0.22560E-08  0.27304E-01 -0.66547E-01 -0.78225E+02  0.71008E+02 -0.78234E+02  0.60254E+02 -0.12631E+02 -0.26799E+03 -0.25831E+03 -0.26343E+03  0.00000E+00  0.49613E-02  0.17436E+02  0.83100E+02  0.48878E+01   2412  0.00000E+00      0.000
     326.0000  0.00000E+00  0.61324E-01 -0.86453E-08  0.61324E-01 -0.67498E-01 -0.78225E+02  0.71070E+02 -0.78234E+02  0.60315E+02 -0.12699E+02 -0.28099E+03 -0.26911E+03 -0.26205E+03  0.00000E+00  0.49613E-02  0.17324E+02  0.83100E+02  0.48878E+01   2414  0.00000E+00      0.000
     327.0000  0.00000E+00  0.58325E-01  0.74418E-04  0.58325E-01 -0.68074E-01 -0.78225E+02  0.71128E+02 -0.78234E+02  0.60373E+02 -0.12767E+02 -0.29214E+03 -0.27874E+03 -0.26135E+03  0.00000E+00  0.49613E-02  0.17195E+02  0.83100E+02  0.48878E+01   2415  0.00000E+00      0.000
     328.0000  0.81200E-03  0.47386E-01  0.10856E-02  0.47386E-01 -0.68060E-01 -0.78224E+02  0.71175E+02 -0.78233E+02  0.60421E+02 -0.12835E+02 -0.30210E+03 -0.28737E+03 -0.26133E+03  0.00000E+00  0.49613E-02  0.17068E+02  0.83100E+02  0.48889E+01   2416  0.00000E+00      0.000
     329.0000 -0.10300E+01  0.24629E-01 -0.10300E+01  0.24629E-01 -0.67735E-01 -0.79254E+02  0.71200E+02 -0.79263E+02  0.60445E+02 -0.12903E+02 -0.16082E+03 -0.20480E+03 -0.26167E+03  0.00000E+00  0.49669E-02  0.18005E+02  0.84130E+02  0.48889E+01   2430  0.00000E+00      0.000
     330.0000  0.00000E+00  0.73334E-01  0.57442E-06  0.73334E-01 -0.67529E-01 -0.79254E+02  0.71273E+02 -0.79263E+02  0.60519E+02 -0.12970E+02 -0.22936E+03 -0.22614E+03 -0.26195E+03  0.00000E+00  0.49669E-02  0.17876E+02  0.84130E+02  0.48889E+01   2434  0.00000E+00      0.000
